image_id,ccr,precision,recall,specififty,f1_score,jaccard,dsc,roc_auc,pr_auc
D1-12_malignant_294.png,0.95391845703125,0.9921280503804776,0.9158289935812038,0.9926172019195275,0.9524529252471817,0.9092220752675243,0.9524529252471818,0.9542230977503657,0.9751882387777158
benign (315).png,0.96856689453125,0.5034168564920274,0.8483685220729367,0.9725146567484082,0.6318799142244461,0.4618599791013584,0.631879914224446,0.9104415894106724,0.678303577954357
normal (23).png,1.0,nan,nan,1.0,nan,1.0,1.0,nan,nan
D1-12_malignant_250.png,0.9407958984375,0.9920506912442396,0.9052775441547519,0.9899592549476135,0.9466798592788038,0.898757958459451,0.9466798592788038,0.9476183995511827,0.9761604555901208
benign_case10.png,0.98919677734375,0.9379576107899807,0.9934693877551021,0.9884455289220612,0.9649157581764124,0.9322098812715435,0.9649157581764123,0.9909574583385815,0.9662017805225414
D1-12_benign_377.png,0.978759765625,0.9844083724903887,0.9436936936936937,0.9936521739130435,0.9636211582688688,0.9297962477304822,0.963621158268869,0.9686729338033686,0.9724433670764162
benign_44.png,0.9979248046875,0.9832285115303984,0.9811715481171548,0.9989629245527613,0.9821989528795813,0.9650205761316872,0.9821989528795811,0.9900672363349581,0.9827493462300266
benign (161).png,0.99822998046875,0.9664804469273743,0.8826530612244898,0.9996293550778355,0.9226666666666666,0.8564356435643564,0.9226666666666666,0.9411412081511626,0.9252686583728071
benign_case63.png,0.99530029296875,0.96,0.9320388349514563,0.9982123475707081,0.9458128078817734,0.897196261682243,0.9458128078817734,0.9651255912610822,0.9475147788038532
benign (88).png,0.95343017578125,0.6339417858904786,0.9839203675344563,0.9507892293407614,0.7710771077107711,0.62744140625,0.7710771077107711,0.9673547984376089,0.8095719458530924
benign_case86.png,0.99017333984375,0.9682625067240452,0.9463722397476341,0.9959259770749896,0.9571922361074182,0.9178990311065782,0.9571922361074182,0.9711491084113117,0.9604301662045895
benign_case379.png,0.95721435546875,0.9410343160947318,0.7707838479809976,0.9911964208399481,0.847442872687704,0.7352719033232629,0.847442872687704,0.8809901344104728,0.8735787597722398
benign_92.png,0.990966796875,0.9856611789697292,0.9387961557916035,0.9981259110154785,0.9616580310880828,0.9261477045908184,0.9616580310880829,0.9684610334035411,0.9659212943337914
benign_115.png,0.9969482421875,0.983957219251337,0.971830985915493,0.9988195173137461,0.9778565101860055,0.9566724436741768,0.9778565101860053,0.9853252516146195,0.9788706650834149
benign (26).png,0.99029541015625,0.957169459962756,0.9684408855393312,0.9935488394923218,0.962772184500117,0.9282167042889391,0.962772184500117,0.9809948625158265,0.9648498504854186
benign (78).png,0.998291015625,0.9144144144144144,0.9575471698113207,0.9988251298540688,0.9354838709677419,0.8787878787878788,0.9354838709677419,0.9781861498326948,0.9362554503159926
benign (303).png,0.992431640625,0.8827361563517915,0.9806996381182147,0.9930568948891032,0.9291428571428572,0.8676627534685165,0.9291428571428572,0.9868782665036591,0.9322061784850031
benign_116.png,0.99542236328125,0.9634581105169341,0.9695067264573991,0.997314820878905,0.966472954850246,0.9351211072664359,0.9664729548502459,0.983410773668152,0.9675200161434165
benign_45.png,0.99554443359375,0.9889182058047493,0.9730010384215991,0.9985475169456356,0.9808950536508767,0.9625064201335388,0.9808950536508767,0.9857742776836174,0.9825465361756742
D1-12_malignant_12.png,0.92779541015625,0.9240192021188545,0.8851887091658738,0.9544552490573527,0.9041872519640397,0.8251293422025129,0.9041872519640398,0.9198219791116133,0.9266986822048641
D1-12_malignant_609.png,0.95513916015625,0.909823677581864,0.9647435897435898,0.950130014858841,0.9364791288566244,0.8805460750853242,0.9364791288566243,0.9574368023012153,0.9433261141314769
benign_8.png,0.99267578125,0.9781134401972873,0.9847920546244568,0.9946056830268956,0.981441385709867,0.9635590646826602,0.9814413857098669,0.9896988688256761,0.9829481087389971
D1-12_malignant_1.png,0.9757080078125,0.989447429009977,0.9376363636363636,0.9949467107680999,0.9628454070201642,0.9283528352835283,0.9628454070201643,0.9662915372022318,0.9740094256200453
benign_case284.png,0.9940185546875,0.9845474613686535,0.9845474613686535,0.9962915310678877,0.9845474613686535,0.9695652173913043,0.9845474613686535,0.9904194962182706,0.9860428226967785
